,C,D,I,S,T
23.8017999999992, 1967.6746468, 2719.9673800, 1391.7564902, 1592.1936824, 15.8893379
23.8048999999992, 1967.5608102, 2720.2549972, 1391.6759574, 1592.1015727, 15.8902370
23.8079999999992, 1967.4469802, 2720.5425977, 1391.5954293, 1592.0094684, 15.8911362
23.8110999999992, 1967.3331568, 2720.8301816, 1391.5149059, 1591.9173694, 15.8920355
23.8141999999992, 1967.2193399, 2721.1177489, 1391.4343872, 1591.8252758, 15.8929348
23.8172999999992, 1967.1055297, 2721.4052995, 1391.3538731, 1591.7331874, 15.8938342
23.8203999999992, 1966.9917260, 2721.6928335, 1391.2733638, 1591.6411044, 15.8947336
23.8234999999992, 1966.8779289, 2721.9803509, 1391.1928591, 1591.5490267, 15.8956331
23.8265999999992, 1966.7641384, 2722.2678516, 1391.1123591, 1591.4569543, 15.8965326
23.8296999999992, 1966.6503545, 2722.5553357, 1391.0318638, 1591.3648873, 15.8974322
23.8327999999992, 1966.5365771, 2722.8428031, 1390.9513731, 1591.2728256, 15.8983318
23.8358999999992, 1966.4228064, 2723.1302539, 1390.8708871, 1591.1807692, 15.8992314
23.8389999999992, 1966.3090422, 2723.4176881, 1390.7904059, 1591.0887181, 15.9001311
23.8420999999992, 1966.1952846, 2723.7051057, 1390.7099292, 1590.9966724, 15.9010309
23.8451999999992, 1966.0815336, 2723.9925066, 1390.6294573, 1590.9046320, 15.9019307
23.8482999999992, 1965.9677892, 2724.2798909, 1390.5489901, 1590.8125969, 15.9028305
23.8513999999992, 1965.8540514, 2724.5672585, 1390.4685275, 1590.7205671, 15.9037304
23.8544999999992, 1965.7403201, 2724.8546095, 1390.3880696, 1590.6285426, 15.9046304
23.8575999999992, 1965.6265955, 2725.1419439, 1390.3076164, 1590.5365235, 15.9055304
23.8606999999992, 1965.5128774, 2725.4292617, 1390.2271678, 1590.4445097, 15.9064304
23.8637999999992, 1965.3991659, 2725.7165629, 1390.1467239, 1590.3525012, 15.9073305
23.8668999999992, 1965.2854609, 2726.0038474, 1390.0662847, 1590.2604980, 15.9082306
23.8699999999992, 1965.1717626, 2726.2911153, 1389.9858502, 1590.1685002, 15.9091308
23.8730999999992, 1965.0580708, 2726.5783666, 1389.9054204, 1590.0765077, 15.9100310
23.8761999999992, 1964.9443856, 2726.8656012, 1389.8249952, 1589.9845204, 15.9109313
23.8792999999992, 1964.8307070, 2727.1528193, 1389.7445747, 1589.8925386, 15.9118317
23.8823999999992, 1964.7170350, 2727.4400207, 1389.6641589, 1589.8005620, 15.9127320
23.8854999999992, 1964.6033695, 2727.7272055, 1389.5837478, 1589.7085907, 15.9136325
23.8885999999992, 1964.4897106, 2728.0143737, 1389.5033413, 1589.6166248, 15.9145329
23.8916999999992, 1964.3760583, 2728.3015252, 1389.4229395, 1589.5246642, 15.9154335
23.8947999999992, 1964.2624126, 2728.5886602, 1389.3425424, 1589.4327089, 15.9163340
23.8978999999992, 1964.1487735, 2728.8757785, 1389.2621499, 1589.3407589, 15.9172346
23.9009999999992, 1964.0351409, 2729.1628802, 1389.1817622, 1589.2488143, 15.9181353
23.9040999999992, 1963.9215149, 2729.4499653, 1389.1013791, 1589.1568750, 15.9190360
23.9071999999992, 1963.8078955, 2729.7370338, 1389.0210006, 1589.0649409, 15.9199368
23.9102999999992, 1963.6942826, 2730.0240857, 1388.9406269, 1588.9730122, 15.9208376
23.9133999999992, 1963.5806764, 2730.3111210, 1388.8602578, 1588.8810888, 15.9217385
23.9164999999992, 1963.4670767, 2730.5981397, 1388.7798934, 1588.7891708, 15.9226394
23.9195999999992, 1963.3534836, 2730.8851417, 1388.6995336, 1588.6972580, 15.9235403
23.9226999999992, 1963.2398970, 2731.1721272, 1388.6191786, 1588.6053506, 15.9244413
23.9257999999992, 1963.1263170, 2731.4590960, 1388.5388282, 1588.5134485, 15.9253424
23.9288999999992, 1963.0127436, 2731.7460483, 1388.4584824, 1588.4215517, 15.9262435
23.9319999999992, 1962.8991768, 2732.0329839, 1388.3781414, 1588.3296602, 15.9271446
23.9350999999992, 1962.7856165, 2732.3199029, 1388.2978050, 1588.2377740, 15.9280458
23.9381999999992, 1962.6720629, 2732.6068054, 1388.2174733, 1588.1458931, 15.9289471
23.9412999999992, 1962.5585157, 2732.8936912, 1388.1371462, 1588.0540176, 15.9298484
23.9443999999992, 1962.4449752, 2733.1805604, 1388.0568238, 1587.9621473, 15.9307497
23.9474999999992, 1962.3314412, 2733.4674130, 1387.9765061, 1587.8702824, 15.9316511
23.9505999999992, 1962.2179138, 2733.7542491, 1387.8961930, 1587.7784228, 15.9325525
23.9536999999992, 1962.1043930, 2734.0410685, 1387.8158847, 1587.6865685, 15.9334540
23.9567999999992, 1961.9908787, 2734.3278713, 1387.7355810, 1587.5947195, 15.9343556
23.9598999999992, 1961.8773710, 2734.6146576, 1387.6552819, 1587.5028759, 15.9352572
23.9629999999992, 1961.7638699, 2734.9014272, 1387.5749875, 1587.4110375, 15.9361588
23.9660999999992, 1961.6503754, 2735.1881803, 1387.4946978, 1587.3192045, 15.9370605
23.9691999999992, 1961.5368874, 2735.4749168, 1387.4144128, 1587.2273767, 15.9379622
23.9722999999992, 1961.4234059, 2735.7616366, 1387.3341324, 1587.1355543, 15.9388640
23.9753999999992, 1961.3099311, 2736.0483399, 1387.2538567, 1587.0437372, 15.9397658
23.9784999999992, 1961.1964628, 2736.3350266, 1387.1735856, 1586.9519254, 15.9406677
23.9815999999992, 1961.0830011, 2736.6216967, 1387.0933192, 1586.8601189, 15.9415696
23.9846999999992, 1960.9695459, 2736.9083502, 1387.0130575, 1586.7683177, 15.9424716
23.9877999999992, 1960.8560973, 2737.1949871, 1386.9328005, 1586.6765218, 15.9433736
23.9908999999992, 1960.7426553, 2737.4816075, 1386.8525481, 1586.5847313, 15.9442756
23.9939999999992, 1960.6292199, 2737.7682112, 1386.7723003, 1586.4929460, 15.9451778
23.9970999999992, 1960.5157910, 2738.0547984, 1386.6920573, 1586.4011661, 15.9460799
24.0001999999992, 1960.4023686, 2738.3413690, 1386.6118189, 1586.3093914, 15.9469821
24.0032999999992, 1960.2889529, 2738.6279230, 1386.5315851, 1586.2176221, 15.9478844
24.0063999999992, 1960.1755437, 2738.9144604, 1386.4513561, 1586.1258581, 15.9487867
24.0094999999992, 1960.0621410, 2739.2009813, 1386.3711317, 1586.0340993, 15.9496891
24.0125999999992, 1959.9487450, 2739.4874856, 1386.2909119, 1585.9423459, 15.9505915
24.0156999999992, 1959.8353554, 2739.7739733, 1386.2106968, 1585.8505978, 15.9514939
24.0187999999992, 1959.7219725, 2740.0604444, 1386.1304864, 1585.7588550, 15.9523964
24.0218999999992, 1959.6085961, 2740.3468989, 1386.0502806, 1585.6671175, 15.9532990
24.0249999999992, 1959.4952263, 2740.6333369, 1385.9700795, 1585.5753854, 15.9542016
24.0280999999992, 1959.3818630, 2740.9197583, 1385.8898831, 1585.4836585, 15.9551042
24.0311999999992, 1959.2685063, 2741.2061631, 1385.8096913, 1585.3919369, 15.9560069
24.0342999999992, 1959.1551562, 2741.4925513, 1385.7295042, 1585.3002207, 15.9569096
24.0373999999992, 1959.0418126, 2741.7789230, 1385.6493217, 1585.2085097, 15.9578124
24.0404999999992, 1958.9284755, 2742.0652781, 1385.5691439, 1585.1168040, 15.9587153
24.0435999999992, 1958.8151451, 2742.3516166, 1385.4889708, 1585.0251037, 15.9596182
24.0466999999992, 1958.7018212, 2742.6379386, 1385.4088023, 1584.9334086, 15.9605211
24.0497999999992, 1958.5885038, 2742.9242440, 1385.3286385, 1584.8417189, 15.9614241
24.0528999999992, 1958.4751930, 2743.2105328, 1385.2484793, 1584.7500344, 15.9623271
24.0559999999992, 1958.3618888, 2743.4968051, 1385.1683248, 1584.6583553, 15.9632302
24.0590999999992, 1958.2485911, 2743.7830608, 1385.0881749, 1584.5666815, 15.9641333
24.0621999999992, 1958.1353000, 2744.0692999, 1385.0080297, 1584.4750129, 15.9650365
24.0652999999992, 1958.0220154, 2744.3555225, 1384.9278892, 1584.3833497, 15.9659397
24.0683999999992, 1957.9087374, 2744.6417285, 1384.8477533, 1584.2916918, 15.9668430
24.0714999999992, 1957.7954660, 2744.9279180, 1384.7676221, 1584.2000391, 15.9677463
24.0745999999992, 1957.6822011, 2745.2140908, 1384.6874955, 1584.1083918, 15.9686497
24.0776999999992, 1957.5689427, 2745.5002472, 1384.6073736, 1584.0167498, 15.9695531
24.0807999999992, 1957.4556909, 2745.7863870, 1384.5272564, 1583.9251131, 15.9704566
24.0838999999992, 1957.3424457, 2746.0725102, 1384.4471437, 1583.8334816, 15.9713601
24.0869999999992, 1957.2292070, 2746.3586168, 1384.3670358, 1583.7418555, 15.9722636
24.0900999999992, 1957.1159749, 2746.6447069, 1384.2869325, 1583.6502347, 15.9731673
24.0931999999992, 1957.0027493, 2746.9307805, 1384.2068339, 1583.5586192, 15.9740709
24.0962999999992, 1956.8895303, 2747.2168375, 1384.1267399, 1583.4670089, 15.9749746
24.0993999999992, 1956.7763178, 2747.5028779, 1384.0466506, 1583.3754040, 15.9758784
24.1024999999992, 1956.6631119, 2747.7889018, 1383.9665659, 1583.2838044, 15.9767822
24.1055999999992, 1956.5499126, 2748.0749092, 1383.8864859, 1583.1922101, 15.9776860
24.1086999999992, 1956.4367197, 2748.3609000, 1383.8064105, 1583.1006210, 15.9785900
24.1117999999992, 1956.3235335, 2748.6468742, 1383.7263398, 1583.0090373, 15.9794939
24.1148999999992, 1956.2103538, 2748.9328319, 1383.6462737, 1582.9174589, 15.9803979
24.1179999999992, 1956.0971806, 2749.2187731, 1383.5662123, 1582.8258857, 15.9813020
24.1210999999992, 1955.9840140, 2749.5046977, 1383.4861555, 1582.7343179, 15.9822060
24.1241999999992, 1955.8708539, 2749.7906058, 1383.4061034, 1582.6427553, 15.9831102
24.1272999999992, 1955.7577004, 2750.0764973, 1383.3260560, 1582.5511981, 15.9840144
24.1303999999992, 1955.6445535, 2750.3623723, 1383.2460132, 1582.4596461, 15.9849186
24.1334999999992, 1955.5314130, 2750.6482307, 1383.1659750, 1582.3680995, 15.9858229
24.1365999999992, 1955.4182792, 2750.9340726, 1383.0859415, 1582.2765581, 15.9867273
24.1396999999992, 1955.3051519, 2751.2198980, 1383.0059126, 1582.1850220, 15.9876316
24.1427999999992, 1955.1920311, 2751.5057068, 1382.9258884, 1582.0934913, 15.9885361
24.1458999999992, 1955.0789169, 2751.7914991, 1382.8458689, 1582.0019658, 15.9894406
24.1489999999992, 1954.9658092, 2752.0772748, 1382.7658540, 1581.9104456, 15.9903451
24.1520999999992, 1954.8527080, 2752.3630340, 1382.6858437, 1581.8189307, 15.9912497
24.1551999999992, 1954.7396135, 2752.6487767, 1382.6058381, 1581.7274211, 15.9921543
24.1582999999992, 1954.6265254, 2752.9345029, 1382.5258371, 1581.6359168, 15.9930590
24.1613999999992, 1954.5134439, 2753.2202125, 1382.4458408, 1581.5444178, 15.9939637
24.1644999999992, 1954.4003690, 2753.5059055, 1382.3658492, 1581.4529241, 15.9948685
24.1675999999992, 1954.2873006, 2753.7915821, 1382.2858621, 1581.3614356, 15.9957733
24.1706999999992, 1954.1742387, 2754.0772421, 1382.2058798, 1581.2699525, 15.9966782
24.1737999999992, 1954.0611834, 2754.3628856, 1382.1259021, 1581.1784747, 15.9975831
24.1768999999992, 1953.9481346, 2754.6485126, 1382.0459290, 1581.0870021, 15.9984881
24.1799999999992, 1953.8350923, 2754.9341230, 1381.9659605, 1580.9955348, 15.9993931
24.1830999999992, 1953.7220567, 2755.2197169, 1381.8859968, 1580.9040729, 16.0002981
24.1861999999992, 1953.6090275, 2755.5052943, 1381.8060376, 1580.8126162, 16.0012033
24.1892999999992, 1953.4960049, 2755.7908551, 1381.7260831, 1580.7211648, 16.0021084
24.1923999999992, 1953.3829888, 2756.0763995, 1381.6461333, 1580.6297187, 16.0030136
24.1954999999992, 1953.2699793, 2756.3619273, 1381.5661881, 1580.5382779, 16.0039189
24.1985999999992, 1953.1569763, 2756.6474386, 1381.4862475, 1580.4468424, 16.0048242
24.2016999999992, 1953.0439799, 2756.9329333, 1381.4063116, 1580.3554121, 16.0057295
24.2047999999992, 1952.9309900, 2757.2184116, 1381.3263803, 1580.2639872, 16.0066349
24.2078999999992, 1952.8180066, 2757.5038733, 1381.2464537, 1580.1725676, 16.0075404
24.2109999999992, 1952.7050298, 2757.7893185, 1381.1665317, 1580.0811532, 16.0084459
24.2140999999992, 1952.5920595, 2758.0747472, 1381.0866143, 1579.9897441, 16.0093514
24.2171999999992, 1952.4790957, 2758.3601594, 1381.0067016, 1579.8983403, 16.0102570
24.2202999999992, 1952.3661385, 2758.6455551, 1380.9267936, 1579.8069418, 16.0111627
24.2233999999992, 1952.2531878, 2758.9309342, 1380.8468902, 1579.7155486, 16.0120684
24.2264999999992, 1952.1402437, 2759.2162969, 1380.7669914, 1579.6241607, 16.0129741
24.2295999999992, 1952.0273061, 2759.5016430, 1380.6870973, 1579.5327780, 16.0138799
24.2326999999992, 1951.9143750, 2759.7869726, 1380.6072078, 1579.4414007, 16.0147858
24.2357999999992, 1951.8014505, 2760.0722858, 1380.5273229, 1579.3500286, 16.0156917
24.2388999999992, 1951.6885325, 2760.3575824, 1380.4474427, 1579.2586618, 16.0165976
24.2419999999992, 1951.5756210, 2760.6428624, 1380.3675671, 1579.1673003, 16.0175036
24.2450999999992, 1951.4627161, 2760.9281260, 1380.2876962, 1579.0759441, 16.0184096
24.2481999999992, 1951.3498177, 2761.2133731, 1380.2078299, 1578.9845932, 16.0193157
24.2512999999992, 1951.2369259, 2761.4986037, 1380.1279683, 1578.8932475, 16.0202218
24.2543999999992, 1951.1240405, 2761.7838178, 1380.0481113, 1578.8019072, 16.0211280
24.2574999999992, 1951.0111617, 2762.0690153, 1379.9682589, 1578.7105721, 16.0220342
24.2605999999992, 1950.8982895, 2762.3541964, 1379.8884112, 1578.6192423, 16.0229405
24.2636999999992, 1950.7854238, 2762.6393610, 1379.8085681, 1578.5279178, 16.0238468
24.2667999999992, 1950.6725646, 2762.9245090, 1379.7287296, 1578.4365986, 16.0247532
24.2698999999992, 1950.5597119, 2763.2096406, 1379.6488958, 1578.3452846, 16.0256596
24.2729999999992, 1950.4468658, 2763.4947557, 1379.5690666, 1578.2539759, 16.0265661
24.2760999999992, 1950.3340262, 2763.7798542, 1379.4892421, 1578.1626726, 16.0274726
24.2791999999992, 1950.2211931, 2764.0649363, 1379.4094221, 1578.0713745, 16.0283792
24.2822999999992, 1950.1083666, 2764.3500019, 1379.3296069, 1577.9800816, 16.0292858
24.2853999999992, 1949.9955466, 2764.6350510, 1379.2497962, 1577.8887941, 16.0301925
24.2884999999992, 1949.8827331, 2764.9200836, 1379.1699902, 1577.7975118, 16.0310992
24.2915999999992, 1949.7699262, 2765.2050997, 1379.0901889, 1577.7062349, 16.0320059
24.2946999999992, 1949.6571257, 2765.4900993, 1379.0103921, 1577.6149632, 16.0329128
24.2977999999992, 1949.5443319, 2765.7750824, 1378.9306001, 1577.5236968, 16.0338196
24.3008999999992, 1949.4315445, 2766.0600490, 1378.8508126, 1577.4324356, 16.0347265
24.3039999999992, 1949.3187637, 2766.3449991, 1378.7710298, 1577.3411798, 16.0356335
24.3070999999992, 1949.2059894, 2766.6299328, 1378.6912516, 1577.2499292, 16.0365405
24.3101999999992, 1949.0932216, 2766.9148500, 1378.6114780, 1577.1586839, 16.0374475
24.3132999999992, 1948.9804603, 2767.1997506, 1378.5317091, 1577.0674439, 16.0383546
24.3163999999992, 1948.8677056, 2767.4846348, 1378.4519448, 1576.9762091, 16.0392618
24.3194999999992, 1948.7549574, 2767.7695025, 1378.3721852, 1576.8849797, 16.0401690
24.3225999999992, 1948.6422157, 2768.0543538, 1378.2924301, 1576.7937555, 16.0410762
24.3256999999992, 1948.5294806, 2768.3391885, 1378.2126797, 1576.7025366, 16.0419835
24.3287999999992, 1948.4167520, 2768.6240068, 1378.1329340, 1576.6113229, 16.0428909
24.3318999999992, 1948.3040299, 2768.9088086, 1378.0531929, 1576.5201146, 16.0437983
24.3349999999992, 1948.1913143, 2769.1935939, 1377.9734564, 1576.4289115, 16.0447057
24.3380999999992, 1948.0786052, 2769.4783627, 1377.8937245, 1576.3377137, 16.0456132
24.3411999999992, 1947.9659027, 2769.7631150, 1377.8139973, 1576.2465211, 16.0465207
24.3442999999992, 1947.8532067, 2770.0478509, 1377.7342747, 1576.1553339, 16.0474283
24.3473999999992, 1947.7405172, 2770.3325703, 1377.6545567, 1576.0641519, 16.0483360
24.3504999999992, 1947.6278343, 2770.6172732, 1377.5748433, 1575.9729752, 16.0492436
24.3535999999992, 1947.5151578, 2770.9019597, 1377.4951346, 1575.8818038, 16.0501514
24.3566999999992, 1947.4024879, 2771.1866296, 1377.4154305, 1575.7906376, 16.0510592
24.3597999999992, 1947.2898245, 2771.4712831, 1377.3357311, 1575.6994767, 16.0519670
24.3628999999992, 1947.1771676, 2771.7559202, 1377.2560363, 1575.6083211, 16.0528749
24.3659999999992, 1947.0645173, 2772.0405407, 1377.1763461, 1575.5171708, 16.0537828
24.3690999999992, 1946.9518734, 2772.3251448, 1377.0966605, 1575.4260257, 16.0546908
24.3721999999992, 1946.8392361, 2772.6097325, 1377.0169796, 1575.3348859, 16.0555988
24.3752999999992, 1946.7266053, 2772.8943036, 1376.9373033, 1575.2437514, 16.0565069
24.3783999999992, 1946.6139811, 2773.1788583, 1376.8576316, 1575.1526222, 16.0574150
24.3814999999992, 1946.5013633, 2773.4633966, 1376.7779645, 1575.0614982, 16.0583232
24.3845999999992, 1946.3887521, 2773.7479183, 1376.6983021, 1574.9703795, 16.0592314
24.3876999999992, 1946.2761473, 2774.0324236, 1376.6186443, 1574.8792661, 16.0601397
24.3907999999992, 1946.1635491, 2774.3169125, 1376.5389911, 1574.7881579, 16.0610480
24.3938999999992, 1946.0509575, 2774.6013849, 1376.4593426, 1574.6970550, 16.0619563
24.3969999999992, 1945.9383723, 2774.8858408, 1376.3796986, 1574.6059574, 16.0628648
24.4000999999992, 1945.8257936, 2775.1702802, 1376.3000593, 1574.5148651, 16.0637732
24.4031999999992, 1945.7132215, 2775.4547033, 1376.2204247, 1574.4237780, 16.0646817
24.4062999999992, 1945.6006559, 2775.7391098, 1376.1407946, 1574.3326962, 16.0655903
24.4093999999992, 1945.4880968, 2776.0234999, 1376.0611692, 1574.2416196, 16.0664989
24.4124999999992, 1945.3755442, 2776.3078735, 1375.9815484, 1574.1505484, 16.0674076
24.4155999999992, 1945.2629981, 2776.5922307, 1375.9019322, 1574.0594824, 16.0683163
24.4186999999992, 1945.1504585, 2776.8765714, 1375.8223207, 1573.9684216, 16.0692250
24.4217999999992, 1945.0379255, 2777.1608957, 1375.7427137, 1573.8773662, 16.0701338
24.4248999999992, 1944.9253989, 2777.4452035, 1375.6631114, 1573.7863160, 16.0710427
24.4279999999992, 1944.8128789, 2777.7294949, 1375.5835137, 1573.6952710, 16.0719516
24.4310999999992, 1944.7003654, 2778.0137698, 1375.5039207, 1573.6042314, 16.0728605
24.4341999999992, 1944.5878584, 2778.2980283, 1375.4243322, 1573.5131970, 16.0737695
24.4372999999992, 1944.4753579, 2778.5822703, 1375.3447484, 1573.4221679, 16.0746786
24.4403999999992, 1944.3628639, 2778.8664959, 1375.2651692, 1573.3311440, 16.0755877
24.4434999999992, 1944.2503765, 2779.1507051, 1375.1855947, 1573.2401254, 16.0764968
24.4465999999992, 1944.1378955, 2779.4348978, 1375.1060247, 1573.1491121, 16.0774060
24.4496999999992, 1944.0254211, 2779.7190740, 1375.0264594, 1573.0581040, 16.0783152
24.4527999999992, 1943.9129531, 2780.0032338, 1374.9468987, 1572.9671012, 16.0792245
24.4558999999992, 1943.8004917, 2780.2873772, 1374.8673426, 1572.8761037, 16.0801339
24.4589999999992, 1943.6880368, 2780.5715041, 1374.7877911, 1572.7851114, 16.0810433
24.4620999999992, 1943.5755884, 2780.8556146, 1374.7082442, 1572.6941244, 16.0819527
24.4651999999992, 1943.4631465, 2781.1397086, 1374.6287020, 1572.6031426, 16.0828622
24.4682999999992, 1943.3507111, 2781.4237862, 1374.5491644, 1572.5121661, 16.0837717
24.4713999999992, 1943.2382822, 2781.7078474, 1374.4696314, 1572.4211949, 16.0846813
24.4744999999992, 1943.1258599, 2781.9918921, 1374.3901030, 1572.3302290, 16.0855909
24.4775999999992, 1943.0134440, 2782.2759204, 1374.3105793, 1572.2392683, 16.0865006
24.4806999999992, 1942.9010346, 2782.5599323, 1374.2310601, 1572.1483128, 16.0874103
24.4837999999992, 1942.7886318, 2782.8439277, 1374.1515456, 1572.0573627, 16.0883201
24.4868999999992, 1942.6762354, 2783.1279067, 1374.0720357, 1571.9664178, 16.0892299
24.4899999999992, 1942.5638456, 2783.4118693, 1373.9925304, 1571.8754781, 16.0901398
24.4930999999992, 1942.4514623, 2783.6958154, 1373.9130298, 1571.7845437, 16.0910497
24.4961999999992, 1942.3390854, 2783.9797451, 1373.8335337, 1571.6936146, 16.0919597
24.4992999999992, 1942.2267151, 2784.2636584, 1373.7540423, 1571.6026908, 16.0928697
24.5023999999992, 1942.1143513, 2784.5475553, 1373.6745554, 1571.5117722, 16.0937798
24.5054999999992, 1942.0019940, 2784.8314357, 1373.5950732, 1571.4208588, 16.0946899
24.5085999999992, 1941.8896431, 2785.1152997, 1373.5155957, 1571.3299507, 16.0956001
24.5116999999992, 1941.7772988, 2785.3991473, 1373.4361227, 1571.2390479, 16.0965103
24.5147999999992, 1941.6649610, 2785.6829784, 1373.3566543, 1571.1481503, 16.0974206
24.5178999999992, 1941.5526297, 2785.9667931, 1373.2771906, 1571.0572580, 16.0983309
24.5209999999992, 1941.4403049, 2786.2505914, 1373.1977314, 1570.9663710, 16.0992412
